match_id,inning,over,ball,batsman_runs,bowler_runs,is_wicket
1229,2,1,2,1.0,,0.0
1400,1,4,2,2.0,1.0,0.0
1225,2,13,4,6.0,2.0,0.0
458,1,10,4,6.0,0.0,1.0
108,2,18,5,1.0,6.0,
526,2,14,4,6.0,2.0,1.0
346,2,8,2,3.0,1.0,0.0
813,1,20,1,2.0,0.0,
892,1,20,5,6.0,0.0,0.0
861,2,14,1,4.0,4.0,
1747,2,14,5,4.0,4.0,0.0
1624,2,18,6,3.0,0.0,
924,2,18,4,1.0,3.0,1.0
1277,2,17,2,,0.0,0.0
1074,2,20,5,3.0,3.0,0.0
1247,2,3,6,4.0,,
1400,1,4,1,6.0,4.0,0.0
691,2,6,5,,4.0,0.0
365,2,10,3,,0.0,
173,2,12,4,1.0,1.0,
657,1,1,2,0.0,4.0,0.0
617,2,19,4,2.0,4.0,0.0
483,2,18,6,6.0,1.0,1.0
166,2,13,6,4.0,,0.0
943,2,1,4,0.0,2.0,1.0
410,2,8,2,3.0,1.0,0.0
730,1,15,2,1.0,1.0,1.0
1277,1,12,5,3.0,,0.0
1404,2,16,3,6.0,1.0,1.0
1552,2,13,4,,1.0,0.0
328,2,5,4,6.0,6.0,1.0
1056,1,6,1,4.0,,0.0
957,1,13,6,,,1.0
85,2,14,3,0.0,,0.0
1522,2,10,2,,2.0,0.0
1859,1,5,3,3.0,0.0,
823,2,2,6,4.0,,0.0
191,2,15,3,6.0,1.0,1.0
1761,1,14,1,1.0,,0.0
1270,2,1,1,4.0,0.0,0.0
1550,1,13,6,,1.0,1.0
1128,2,6,1,2.0,1.0,1.0
1398,1,6,3,2.0,4.0,1.0
802,1,16,4,3.0,0.0,1.0
208,2,7,2,6.0,1.0,
802,1,9,5,,3.0,1.0
1093,1,7,3,2.0,2.0,
660,1,4,2,6.0,1.0,1.0
1881,2,18,1,0.0,0.0,
981,1,10,2,3.0,3.0,0.0
32,1,8,2,1.0,1.0,1.0
1085,1,2,3,1.0,6.0,
1687,2,19,4,,2.0,1.0
48,2,11,4,4.0,2.0,
376,2,11,5,1.0,3.0,0.0
1420,2,14,5,0.0,4.0,
101,1,18,5,6.0,4.0,1.0
160,2,10,6,6.0,2.0,1.0
732,1,19,1,4.0,2.0,
1598,2,3,4,4.0,,1.0
1448,1,17,1,4.0,4.0,
1054,2,14,2,2.0,2.0,
804,2,3,4,3.0,0.0,0.0
318,2,13,5,0.0,,0.0
1264,2,17,6,2.0,3.0,
1988,2,20,1,6.0,0.0,0.0
90,2,10,3,0.0,4.0,0.0
1978,2,11,2,,,1.0
984,1,14,3,4.0,1.0,0.0
1429,2,3,2,,6.0,1.0
576,2,9,1,2.0,6.0,1.0
1641,2,19,6,1.0,4.0,1.0
524,2,15,3,2.0,2.0,0.0
1158,1,10,1,6.0,3.0,
864,2,15,2,1.0,2.0,0.0
779,2,13,3,6.0,1.0,1.0
1992,2,8,1,6.0,1.0,0.0
1865,2,6,4,3.0,1.0,0.0
1609,2,19,4,1.0,3.0,1.0
70,2,9,4,4.0,4.0,
1506,2,10,1,1.0,2.0,0.0
1929,2,5,3,0.0,3.0,1.0
115,1,1,4,2.0,0.0,1.0
955,1,7,2,,6.0,0.0
1839,2,8,5,1.0,2.0,
1012,2,9,1,4.0,3.0,0.0
806,2,11,4,1.0,,
1668,2,20,6,6.0,0.0,
5,1,6,1,0.0,0.0,1.0
1741,1,14,2,1.0,2.0,1.0
1276,1,2,4,1.0,6.0,
4,1,6,4,6.0,0.0,
922,2,5,3,1.0,1.0,
1721,1,1,5,4.0,6.0,1.0
1430,2,15,1,2.0,4.0,0.0
703,2,10,1,4.0,1.0,0.0
1732,2,7,1,4.0,2.0,0.0
1747,1,9,4,,0.0,
826,2,3,6,4.0,2.0,0.0
1498,2,6,2,0.0,2.0,0.0
1343,2,6,2,1.0,4.0,
1291,2,14,5,6.0,,
469,1,5,6,1.0,4.0,1.0
561,2,2,3,3.0,2.0,0.0
454,2,2,2,,4.0,0.0
1568,1,4,2,0.0,2.0,
1289,2,7,3,6.0,1.0,0.0
788,1,9,4,4.0,2.0,
1526,2,16,2,4.0,0.0,
1959,2,19,1,6.0,6.0,0.0
984,1,19,1,1.0,,
764,2,1,3,3.0,3.0,0.0
1672,2,6,3,3.0,6.0,1.0
149,2,9,2,2.0,0.0,1.0
1153,2,12,5,0.0,,1.0
1092,2,2,5,6.0,2.0,0.0
719,2,4,6,1.0,0.0,
370,1,20,4,4.0,1.0,
577,2,17,6,4.0,2.0,0.0
1356,2,12,6,3.0,1.0,
1130,2,6,4,0.0,6.0,0.0
991,2,14,3,1.0,4.0,0.0
1227,2,16,6,2.0,3.0,0.0
1620,2,19,2,0.0,6.0,0.0
1690,1,1,3,4.0,0.0,0.0
66,1,18,2,0.0,3.0,1.0
837,1,10,4,1.0,3.0,
1092,1,9,2,2.0,6.0,
1066,1,6,1,4.0,4.0,1.0
1720,2,4,2,6.0,6.0,1.0
1533,2,8,3,,,
1768,1,18,6,0.0,6.0,0.0
1312,1,13,2,1.0,1.0,
781,1,18,5,6.0,0.0,
1051,2,9,6,0.0,0.0,1.0
150,1,4,1,6.0,2.0,0.0
1755,1,11,1,3.0,0.0,0.0
1029,1,18,1,4.0,3.0,0.0
24,1,10,2,6.0,,1.0
767,1,5,4,,3.0,1.0
202,2,13,4,3.0,6.0,
1504,1,6,1,1.0,,
1984,2,5,3,1.0,0.0,1.0
1652,2,10,4,6.0,2.0,
1596,1,3,5,3.0,6.0,1.0
1255,1,8,5,3.0,,
1328,1,14,4,,,1.0
1106,2,6,2,2.0,3.0,
451,1,19,3,,1.0,1.0
218,2,19,6,2.0,3.0,0.0
788,2,16,3,1.0,6.0,
1548,2,8,2,0.0,,0.0
529,2,3,5,0.0,6.0,1.0
295,2,18,3,6.0,3.0,0.0
1710,1,13,4,3.0,,
1650,1,12,2,,3.0,0.0
118,2,4,2,,,
1959,2,15,6,6.0,0.0,1.0
1037,1,13,3,3.0,,
973,2,12,6,6.0,2.0,
314,1,4,5,0.0,2.0,1.0
266,1,19,2,6.0,3.0,
1351,2,19,4,6.0,4.0,
1578,1,20,6,4.0,1.0,0.0
599,1,18,1,6.0,,0.0
731,1,10,5,,4.0,
51,2,8,1,2.0,6.0,1.0
354,1,13,3,3.0,1.0,
1679,2,1,6,1.0,2.0,1.0
515,2,2,5,6.0,0.0,1.0
1194,2,9,1,1.0,2.0,1.0
997,1,7,1,6.0,2.0,1.0
1200,1,7,2,4.0,6.0,0.0
1473,2,14,4,2.0,0.0,
710,1,17,5,2.0,3.0,0.0
36,1,9,4,2.0,3.0,
1261,1,1,6,6.0,2.0,
1616,2,17,5,3.0,2.0,1.0
1447,2,6,1,0.0,0.0,
1606,2,16,5,3.0,0.0,1.0
907,2,13,3,2.0,3.0,
1576,2,9,1,0.0,6.0,
1452,1,2,1,6.0,,1.0
1251,1,20,4,6.0,0.0,0.0
978,2,15,3,0.0,,0.0
1686,2,17,3,0.0,6.0,0.0
893,2,17,5,,,0.0
296,1,2,2,,1.0,0.0
900,1,9,4,2.0,,
963,2,18,2,2.0,6.0,
1944,2,2,3,1.0,1.0,1.0
1175,1,12,3,0.0,1.0,1.0
81,1,12,3,,6.0,1.0
1634,2,2,6,,0.0,
576,2,7,2,3.0,0.0,0.0
1407,1,11,3,3.0,2.0,
430,2,17,2,1.0,3.0,1.0
796,2,3,3,6.0,6.0,0.0
1176,2,1,5,6.0,0.0,0.0
1155,1,1,6,2.0,0.0,1.0
1590,2,12,2,1.0,6.0,0.0
15,2,11,4,1.0,3.0,1.0
1379,1,18,3,,3.0,1.0
115,1,16,3,6.0,3.0,1.0
1687,1,5,6,6.0,6.0,0.0
508,2,12,6,0.0,3.0,0.0
684,1,13,3,6.0,,0.0
1157,2,13,5,4.0,1.0,
1615,2,18,2,,2.0,0.0
1988,1,11,2,1.0,3.0,0.0
649,1,13,6,6.0,2.0,
507,1,10,5,,4.0,1.0
656,1,13,3,0.0,,1.0
1256,2,14,5,0.0,6.0,
41,2,18,4,4.0,1.0,1.0
1793,1,18,3,1.0,2.0,
1475,1,10,4,1.0,,
1275,2,19,2,3.0,6.0,0.0
619,1,17,2,2.0,1.0,1.0
302,2,9,6,2.0,0.0,
612,2,16,5,1.0,1.0,1.0
157,1,10,4,1.0,0.0,1.0
370,1,11,1,0.0,3.0,1.0
316,1,13,4,3.0,0.0,
1971,2,18,6,2.0,3.0,0.0
570,2,5,4,0.0,0.0,0.0
339,1,16,4,2.0,6.0,0.0
1462,2,12,4,6.0,1.0,0.0
304,2,16,2,3.0,,1.0
511,1,4,6,2.0,,1.0
1668,1,9,3,,3.0,0.0
1071,2,9,2,2.0,1.0,0.0
1388,2,5,2,3.0,,1.0
558,1,13,6,6.0,0.0,1.0
1361,1,1,1,1.0,0.0,0.0
1666,1,14,1,2.0,0.0,0.0
891,1,10,6,,0.0,1.0
1957,2,2,2,,0.0,
1082,1,7,5,2.0,,
1383,2,12,3,1.0,2.0,
1876,2,15,1,,,
1255,1,20,5,2.0,0.0,
624,1,2,6,1.0,1.0,
764,2,5,4,1.0,,1.0
17,2,20,3,,1.0,0.0
1623,2,13,5,4.0,2.0,
685,2,18,1,0.0,6.0,0.0
445,1,7,5,3.0,3.0,
1504,1,11,6,1.0,,0.0
400,1,3,3,1.0,,
1634,2,17,2,1.0,3.0,
794,1,20,3,6.0,1.0,
1425,1,4,6,,,1.0
1240,2,9,6,1.0,2.0,1.0
1493,2,5,6,3.0,6.0,1.0
279,2,10,1,0.0,2.0,
624,1,14,1,4.0,4.0,
1263,2,7,4,4.0,1.0,
1807,1,2,4,2.0,,1.0
718,1,5,6,3.0,,
615,1,13,2,,1.0,1.0
428,2,19,3,4.0,2.0,1.0
672,2,13,3,3.0,2.0,0.0
589,1,14,3,2.0,6.0,1.0
1492,2,2,1,6.0,4.0,1.0
410,2,7,5,1.0,,0.0
557,1,1,3,3.0,1.0,
1813,1,12,2,,3.0,1.0
143,2,11,2,6.0,0.0,1.0
1591,1,12,4,3.0,,1.0
949,2,9,2,3.0,2.0,0.0
334,1,1,4,,6.0,1.0
1359,2,6,4,3.0,,
470,2,17,5,1.0,3.0,1.0
694,1,8,2,4.0,4.0,0.0
1221,1,10,2,,3.0,1.0
1689,2,11,5,,0.0,1.0
310,2,8,6,2.0,4.0,1.0
361,2,5,6,2.0,,0.0
758,2,19,5,0.0,0.0,1.0
686,1,12,2,0.0,6.0,1.0
1500,1,20,1,1.0,4.0,0.0
1421,1,10,6,4.0,3.0,0.0
1214,1,12,2,2.0,0.0,
1516,1,14,6,3.0,4.0,1.0
1019,2,7,1,6.0,0.0,
1117,2,12,5,3.0,4.0,
1492,1,1,6,0.0,1.0,0.0
458,1,16,6,3.0,4.0,0.0
1860,2,17,4,4.0,4.0,0.0
515,1,16,3,3.0,2.0,0.0
466,2,8,2,0.0,4.0,
554,1,2,4,0.0,0.0,0.0
1439,2,11,4,,3.0,1.0
1763,2,19,4,1.0,6.0,1.0
468,2,19,3,1.0,2.0,0.0
147,2,10,6,,1.0,
1375,1,3,5,4.0,6.0,0.0
436,2,6,2,2.0,3.0,
1867,1,4,4,,,0.0
1368,2,7,1,,4.0,0.0
596,2,9,2,4.0,4.0,0.0
246,1,6,3,6.0,3.0,1.0
1824,2,16,3,4.0,2.0,0.0
1749,2,6,6,6.0,2.0,
276,1,19,2,,2.0,0.0
1974,1,15,4,,6.0,
17,2,5,4,1.0,2.0,1.0
670,2,10,2,6.0,2.0,
101,1,7,3,1.0,0.0,
183,1,6,6,4.0,4.0,1.0
211,1,19,2,0.0,6.0,1.0
1075,2,6,4,,6.0,
134,2,3,3,0.0,6.0,1.0
689,1,19,5,0.0,2.0,
1093,2,16,6,6.0,1.0,1.0
217,1,18,2,4.0,3.0,1.0
977,1,12,3,6.0,,0.0
510,1,1,4,1.0,0.0,0.0
686,1,17,4,,,
1075,1,3,2,1.0,,1.0
1690,1,12,4,3.0,0.0,1.0
542,2,8,6,4.0,2.0,1.0
359,2,11,2,4.0,2.0,0.0
107,1,15,1,2.0,2.0,0.0
1783,2,4,3,1.0,1.0,1.0
1617,2,13,6,0.0,6.0,1.0
1479,2,3,2,6.0,2.0,
1573,2,3,1,1.0,,
214,2,14,6,1.0,2.0,0.0
387,1,8,2,2.0,1.0,
1857,1,4,4,3.0,1.0,
178,1,15,3,,,0.0
1558,2,16,3,3.0,,0.0
810,2,7,6,2.0,3.0,
775,1,10,1,0.0,6.0,0.0
588,2,20,6,3.0,6.0,1.0
1819,2,7,6,1.0,6.0,1.0
306,2,18,4,4.0,3.0,
1364,1,10,1,6.0,4.0,0.0
1714,1,17,4,,1.0,1.0
557,2,11,3,6.0,1.0,
38,1,6,5,,6.0,
194,2,1,6,,0.0,1.0
620,1,19,6,2.0,4.0,1.0
1725,1,11,5,,1.0,1.0
1000,1,6,1,0.0,2.0,1.0
1112,2,12,4,,4.0,
1030,2,5,1,2.0,1.0,0.0
639,2,3,6,4.0,,0.0
1586,2,5,6,0.0,3.0,0.0
1251,1,15,2,6.0,,1.0
805,2,16,3,0.0,4.0,1.0
1978,1,16,3,0.0,4.0,1.0
1482,1,1,6,4.0,1.0,0.0
1947,1,2,5,0.0,3.0,1.0
293,2,1,4,1.0,0.0,
1530,2,7,6,6.0,1.0,1.0
1793,1,16,5,6.0,1.0,
1622,2,6,1,1.0,1.0,
1397,1,3,4,3.0,1.0,
480,1,19,4,0.0,2.0,1.0
1410,1,4,4,2.0,4.0,1.0
1201,2,17,3,3.0,6.0,0.0
1662,1,18,3,1.0,2.0,1.0
1087,1,3,1,3.0,3.0,1.0
1200,2,8,5,2.0,1.0,
1143,1,12,6,2.0,4.0,
888,1,14,4,3.0,1.0,1.0
864,2,12,3,0.0,6.0,
1574,2,2,1,4.0,3.0,0.0
1122,1,7,2,0.0,,1.0
1454,1,11,4,3.0,6.0,
544,2,19,1,1.0,3.0,0.0
855,2,16,2,3.0,,1.0
1447,1,20,1,,1.0,
72,2,1,5,0.0,4.0,0.0
1710,2,10,4,2.0,0.0,0.0
1097,2,16,4,2.0,,
1766,1,19,6,,6.0,0.0
824,2,14,5,2.0,0.0,
1352,2,3,2,4.0,6.0,0.0
1717,2,15,3,0.0,,1.0
1570,2,1,1,2.0,1.0,1.0
1569,1,8,6,3.0,1.0,
1084,2,4,3,,6.0,
255,1,18,3,2.0,6.0,0.0
1024,1,18,2,1.0,6.0,0.0
1415,1,14,2,,3.0,0.0
1698,2,16,5,4.0,3.0,1.0
629,2,18,5,2.0,4.0,
1329,1,18,6,3.0,6.0,1.0
1106,2,20,2,,,1.0
1487,1,11,2,2.0,4.0,
1458,1,4,1,2.0,3.0,0.0
849,1,16,4,0.0,,
801,1,15,1,4.0,3.0,0.0
1264,2,11,5,6.0,1.0,0.0
1157,1,17,1,2.0,4.0,0.0
583,2,18,6,1.0,,0.0
1322,1,20,3,1.0,4.0,1.0
1704,2,19,4,0.0,0.0,1.0
1029,2,19,4,3.0,,0.0
1539,1,9,2,3.0,2.0,0.0
481,1,20,3,2.0,1.0,1.0
462,2,10,2,0.0,6.0,
1224,2,3,2,0.0,4.0,
702,1,13,6,3.0,,
411,1,16,5,0.0,0.0,0.0
1609,1,7,1,3.0,3.0,1.0
1604,2,5,6,3.0,6.0,1.0
951,1,8,1,4.0,1.0,1.0
570,1,12,1,0.0,0.0,
831,2,11,5,2.0,2.0,0.0
872,1,17,1,4.0,1.0,0.0
255,1,13,6,6.0,6.0,
1066,2,16,2,4.0,1.0,1.0
1738,1,6,3,0.0,3.0,1.0
1847,2,5,5,6.0,4.0,0.0
165,1,16,2,2.0,3.0,1.0
1978,2,12,6,1.0,2.0,1.0
293,1,16,6,4.0,4.0,1.0
642,2,1,3,3.0,3.0,
1840,2,7,3,4.0,,0.0
1664,2,18,1,0.0,1.0,0.0
1934,2,6,4,3.0,6.0,1.0
266,1,3,6,,0.0,0.0
850,1,20,1,0.0,2.0,0.0
985,2,10,5,0.0,,0.0
1345,2,16,4,4.0,6.0,
1923,2,6,3,4.0,2.0,1.0
1953,1,13,5,1.0,,1.0
1775,2,20,4,,0.0,0.0
936,2,13,2,0.0,1.0,0.0
494,1,6,4,6.0,1.0,
102,1,17,5,,3.0,1.0
761,2,10,6,,4.0,
1883,2,3,6,4.0,0.0,0.0
1974,2,15,1,2.0,6.0,1.0
462,2,4,4,2.0,4.0,0.0
1503,1,8,2,1.0,3.0,0.0
1084,2,18,5,,4.0,
92,2,1,5,2.0,4.0,0.0
1077,1,1,3,1.0,,0.0
270,1,8,6,3.0,3.0,1.0
865,2,18,6,6.0,6.0,
1873,1,7,6,3.0,0.0,0.0
1989,2,6,5,0.0,2.0,0.0
735,2,13,1,2.0,3.0,1.0
1261,1,19,4,3.0,1.0,
872,2,4,6,,,1.0
795,1,5,1,4.0,2.0,1.0
303,2,17,6,0.0,2.0,1.0
165,1,1,1,1.0,2.0,1.0
595,1,20,6,3.0,,
404,1,16,6,6.0,,1.0
661,2,8,6,2.0,0.0,
1133,1,2,3,1.0,,
1194,2,6,6,1.0,1.0,0.0
1320,2,16,6,1.0,4.0,0.0
1086,2,12,6,0.0,6.0,0.0
179,1,15,5,0.0,0.0,1.0
964,1,9,1,2.0,4.0,1.0
215,1,17,1,2.0,6.0,0.0
359,2,12,5,,2.0,0.0
538,2,11,6,,0.0,1.0
1017,1,16,5,3.0,1.0,0.0
722,2,2,6,1.0,2.0,0.0
1720,2,11,4,3.0,0.0,0.0
1208,2,17,4,1.0,6.0,
1034,1,4,6,6.0,6.0,0.0
1262,2,20,2,,,1.0
1523,1,13,4,2.0,2.0,1.0
1821,1,3,2,4.0,3.0,0.0
7,1,2,1,1.0,6.0,1.0
603,1,10,5,0.0,3.0,0.0
1699,1,8,6,6.0,,
1905,2,11,2,3.0,6.0,
938,1,9,4,2.0,3.0,
1383,2,1,2,,6.0,0.0
162,2,20,2,2.0,6.0,0.0
1374,2,11,6,1.0,4.0,
653,2,1,2,4.0,4.0,1.0
1607,1,13,4,,4.0,1.0
1172,2,8,1,1.0,3.0,
1652,2,11,1,2.0,0.0,0.0
1905,1,19,1,,0.0,
1074,1,15,1,4.0,1.0,1.0
648,2,2,3,6.0,2.0,0.0
1200,1,15,4,6.0,4.0,
1440,1,10,5,2.0,6.0,
1683,1,14,1,,0.0,0.0
1755,1,2,2,3.0,4.0,0.0
996,2,4,4,0.0,0.0,0.0
213,1,20,4,4.0,1.0,
599,2,15,4,3.0,0.0,0.0
1984,2,4,6,,0.0,0.0
602,2,10,3,2.0,2.0,
1014,1,7,3,4.0,,
1264,1,1,3,0.0,1.0,1.0
152,1,7,5,0.0,3.0,
1019,2,11,5,3.0,0.0,
1387,1,16,3,2.0,2.0,1.0
98,2,5,1,4.0,4.0,
1376,2,12,5,,4.0,
1657,2,1,2,4.0,4.0,1.0
297,2,14,6,2.0,6.0,1.0
579,1,16,4,6.0,0.0,0.0
250,1,17,4,6.0,2.0,0.0
1979,2,2,3,2.0,1.0,0.0
1675,1,19,4,,4.0,1.0
454,1,14,4,3.0,3.0,0.0
898,1,11,4,3.0,6.0,1.0
103,2,14,2,0.0,1.0,1.0
1100,1,5,6,1.0,2.0,1.0
1476,1,20,4,3.0,6.0,
1469,1,10,6,,,0.0
1446,1,8,5,,1.0,0.0
1355,2,17,2,2.0,1.0,1.0
908,1,16,6,4.0,,
1508,1,1,5,6.0,,
270,1,19,2,3.0,0.0,
1701,2,13,1,0.0,1.0,0.0
1916,1,9,6,3.0,3.0,
1347,2,3,1,3.0,2.0,0.0
1941,2,5,5,3.0,4.0,
713,2,1,5,4.0,4.0,0.0
179,1,8,3,1.0,,
1645,2,18,4,4.0,1.0,0.0
1299,1,17,5,2.0,,1.0
723,2,16,6,1.0,1.0,
262,1,6,3,6.0,,0.0
350,2,9,4,1.0,,1.0
23,2,4,1,,1.0,0.0
404,1,18,2,0.0,,
495,2,1,5,,0.0,1.0
384,2,8,6,6.0,2.0,1.0
1198,2,6,4,4.0,4.0,0.0
1225,1,9,4,1.0,6.0,
1694,2,13,5,,6.0,1.0
1439,1,17,1,0.0,2.0,1.0
1037,2,6,6,4.0,4.0,0.0
1198,1,5,6,1.0,3.0,0.0
679,2,13,4,4.0,3.0,
136,2,8,1,0.0,,1.0
248,2,6,2,3.0,0.0,
1198,1,6,1,1.0,3.0,1.0
219,2,15,1,,,
464,1,1,5,2.0,3.0,
933,1,1,1,,2.0,1.0
1053,1,13,3,3.0,6.0,
314,2,4,3,1.0,6.0,0.0
107,1,9,3,4.0,0.0,0.0
588,1,20,1,4.0,3.0,0.0
1791,2,4,2,1.0,6.0,0.0
1907,1,6,6,,3.0,0.0
870,1,17,3,3.0,0.0,0.0
1557,2,13,2,4.0,,0.0
1655,2,5,5,6.0,3.0,1.0
668,1,1,4,2.0,4.0,0.0
396,1,2,4,2.0,4.0,0.0
31,1,13,6,1.0,0.0,1.0
1159,2,19,4,2.0,2.0,1.0
59,1,4,1,2.0,2.0,1.0
791,1,18,6,4.0,1.0,0.0
1259,1,7,5,0.0,0.0,
221,1,6,5,2.0,3.0,1.0
1903,2,8,2,4.0,,0.0
1606,1,3,3,2.0,2.0,0.0
547,1,11,6,1.0,,1.0
1226,2,1,6,4.0,6.0,
1090,2,1,3,3.0,4.0,
1999,1,11,4,6.0,0.0,0.0
1749,1,8,5,6.0,1.0,
1521,2,7,3,2.0,0.0,1.0
1686,2,19,3,6.0,1.0,0.0
1375,1,2,2,1.0,1.0,0.0
214,2,2,2,0.0,2.0,0.0
1330,2,12,1,3.0,6.0,0.0
1868,1,6,3,4.0,6.0,0.0
1453,1,17,3,,6.0,1.0
1700,2,12,3,0.0,6.0,0.0
539,1,11,2,2.0,1.0,1.0
1949,1,16,1,2.0,0.0,
1464,1,14,5,0.0,2.0,1.0
1379,1,8,2,2.0,4.0,
1709,2,6,3,6.0,3.0,
525,1,13,6,0.0,4.0,0.0
1789,2,5,4,0.0,0.0,0.0
1856,1,13,5,6.0,2.0,0.0
1247,2,14,1,,0.0,1.0
938,1,20,4,0.0,2.0,
1004,2,15,2,0.0,,
997,1,12,4,0.0,6.0,1.0
1219,2,4,5,2.0,4.0,
1083,2,18,1,4.0,4.0,1.0
1491,2,1,4,3.0,1.0,1.0
750,2,6,4,2.0,,0.0
44,1,19,4,2.0,4.0,
148,1,16,4,1.0,3.0,
828,1,4,4,0.0,0.0,0.0
1310,1,12,6,6.0,0.0,0.0
186,2,13,4,,,
1309,1,20,4,0.0,0.0,0.0
1778,2,2,3,,3.0,0.0
1717,2,15,1,4.0,0.0,1.0
315,2,8,1,6.0,1.0,0.0
884,1,15,3,,4.0,0.0
1493,2,13,2,6.0,6.0,0.0
759,2,8,6,4.0,3.0,
535,2,19,5,2.0,1.0,1.0
1722,2,20,4,3.0,3.0,0.0
1480,1,16,3,4.0,1.0,0.0
4,1,2,1,0.0,1.0,
1677,2,9,4,1.0,,
505,2,11,3,6.0,3.0,0.0
1380,1,7,3,4.0,2.0,1.0
789,2,3,6,1.0,4.0,1.0
37,1,13,6,3.0,4.0,0.0
288,2,13,4,,6.0,1.0
1994,1,5,2,6.0,3.0,1.0
1820,2,16,3,4.0,3.0,0.0
615,2,9,1,0.0,,1.0
1582,1,13,4,4.0,4.0,0.0
815,2,18,3,3.0,3.0,
726,1,8,4,4.0,0.0,1.0
1249,1,15,6,3.0,2.0,0.0
1305,2,11,3,,4.0,1.0
801,2,3,6,,0.0,1.0
1494,1,15,3,4.0,3.0,
1462,2,19,3,6.0,1.0,
222,1,2,4,0.0,1.0,0.0
1205,1,6,6,6.0,4.0,
1946,1,3,1,1.0,2.0,1.0
1838,2,3,1,0.0,2.0,1.0
98,1,11,4,4.0,2.0,
52,1,20,1,2.0,,0.0
900,2,13,2,,2.0,0.0
600,1,14,4,6.0,4.0,
214,2,9,3,0.0,4.0,
269,1,18,5,2.0,1.0,0.0
823,2,4,6,2.0,1.0,
1420,2,11,5,3.0,2.0,
1168,1,7,3,,3.0,0.0
1725,2,18,3,3.0,4.0,
469,2,2,6,6.0,3.0,0.0
1263,2,5,1,,,
751,1,12,3,2.0,2.0,1.0
383,1,5,2,4.0,6.0,0.0
1653,2,4,3,,1.0,1.0
1920,2,15,4,4.0,6.0,
455,1,12,3,0.0,0.0,
998,2,15,2,,2.0,0.0
806,1,14,2,2.0,4.0,1.0
1731,2,14,6,1.0,1.0,0.0
1070,2,11,2,1.0,3.0,1.0
573,2,3,2,,,0.0
1631,2,13,5,2.0,4.0,
783,1,19,4,3.0,4.0,0.0
975,1,16,3,6.0,1.0,1.0
1561,1,1,1,1.0,0.0,1.0
1443,2,19,6,4.0,0.0,1.0
1312,2,11,6,0.0,2.0,1.0
499,1,7,6,2.0,,0.0
685,1,1,6,2.0,2.0,
1839,2,3,3,4.0,3.0,0.0
487,1,19,3,3.0,,0.0
1046,2,7,1,,4.0,
1152,1,2,1,0.0,1.0,1.0
798,2,1,2,2.0,,
1735,2,9,6,2.0,0.0,
314,2,5,1,2.0,3.0,0.0
1143,1,14,2,4.0,,0.0
959,2,8,5,6.0,2.0,
1154,1,6,5,0.0,2.0,0.0
937,2,7,6,3.0,2.0,1.0
52,1,4,4,6.0,2.0,1.0
2000,2,5,1,1.0,1.0,
404,1,20,4,4.0,0.0,
319,1,5,2,6.0,2.0,0.0
298,2,12,1,1.0,2.0,1.0
1716,2,15,1,6.0,3.0,1.0
1711,1,19,1,6.0,4.0,0.0
737,2,3,1,6.0,4.0,0.0
1881,2,17,1,2.0,0.0,
1078,2,16,5,3.0,2.0,1.0
1021,1,8,5,,3.0,
1778,1,19,1,0.0,2.0,
1243,2,14,3,0.0,3.0,
1890,2,4,2,3.0,2.0,0.0
404,1,10,4,1.0,0.0,1.0
1426,1,2,4,1.0,2.0,1.0
715,2,15,6,,1.0,
395,2,3,5,1.0,1.0,0.0
965,1,4,6,2.0,6.0,0.0
612,1,9,2,3.0,0.0,0.0
1472,2,19,4,6.0,,0.0
1934,1,9,2,0.0,,1.0
145,1,4,4,4.0,6.0,
733,1,12,6,0.0,0.0,0.0
1966,2,7,2,,2.0,1.0
1069,1,13,3,0.0,0.0,1.0
1085,1,13,4,4.0,4.0,
8,2,11,1,1.0,,0.0
928,1,5,3,2.0,3.0,1.0
455,2,13,4,4.0,3.0,1.0
608,2,9,2,,3.0,
1553,2,19,6,,1.0,
481,2,19,4,4.0,,0.0
1571,2,16,2,1.0,6.0,1.0
171,2,7,6,4.0,1.0,
1002,2,14,2,4.0,6.0,1.0
1529,2,10,2,,6.0,0.0
234,1,17,1,6.0,3.0,
540,2,3,4,,6.0,
1454,2,19,5,1.0,,0.0
573,1,3,1,,,
42,2,13,2,6.0,6.0,0.0
790,1,14,6,4.0,2.0,1.0
1715,1,13,6,2.0,2.0,
858,2,9,6,6.0,,0.0
1799,1,10,1,,1.0,
1091,1,5,5,3.0,1.0,
1265,1,15,6,6.0,1.0,
244,1,2,3,6.0,6.0,0.0
1508,2,17,4,6.0,3.0,
1577,2,7,4,2.0,6.0,1.0
1623,2,10,6,,4.0,0.0
447,2,2,4,0.0,,
984,2,18,2,,4.0,
1112,1,8,5,6.0,6.0,
1487,1,13,6,2.0,3.0,0.0
1516,2,1,3,,3.0,
343,1,3,1,,6.0,
884,2,6,2,3.0,3.0,
1932,2,2,3,4.0,3.0,0.0
941,1,15,2,,4.0,
800,1,17,2,,,0.0
738,2,5,6,4.0,,0.0
1716,2,11,6,0.0,1.0,1.0
931,1,17,3,2.0,1.0,0.0
637,1,7,3,4.0,3.0,0.0
1994,2,14,5,1.0,6.0,1.0
27,2,11,2,2.0,4.0,0.0
1742,2,10,4,2.0,4.0,0.0
1987,1,4,6,1.0,,
80,1,4,6,,4.0,
1972,2,5,2,4.0,3.0,0.0
